00:06:26.932 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [24286520-52e7-4f73-8e16-2c81be0074f9_config-0] Server healthy check fail, currentConnection = 1744127870271_218.17.207.115_39831
09:49:38.438 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - [postProcessAfterInitialization,409] - Bean 'reactorDeferringLoadBalancerExchangeFilterFunction' of type [org.springframework.cloud.client.loadbalancer.reactive.DeferringLoadBalancerExchangeFilterFunction] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
09:49:38.845 [main] INFO  o.s.c.g.r.RouteDefinitionRouteLocator - [lambda$initFactories$1,88] - Loaded RoutePredicateFactory [After]
09:49:38.845 [main] INFO  o.s.c.g.r.RouteDefinitionRouteLocator - [lambda$initFactories$1,88] - Loaded RoutePredicateFactory [Before]
09:49:38.845 [main] INFO  o.s.c.g.r.RouteDefinitionRouteLocator - [lambda$initFactories$1,88] - Loaded RoutePredicateFactory [Between]
09:49:38.845 [main] INFO  o.s.c.g.r.RouteDefinitionRouteLocator - [lambda$initFactories$1,88] - Loaded RoutePredicateFactory [Cookie]
09:49:38.846 [main] INFO  o.s.c.g.r.RouteDefinitionRouteLocator - [lambda$initFactories$1,88] - Loaded RoutePredicateFactory [Header]
09:49:38.846 [main] INFO  o.s.c.g.r.RouteDefinitionRouteLocator - [lambda$initFactories$1,88] - Loaded RoutePredicateFactory [Host]
09:49:38.846 [main] INFO  o.s.c.g.r.RouteDefinitionRouteLocator - [lambda$initFactories$1,88] - Loaded RoutePredicateFactory [Method]
09:49:38.846 [main] INFO  o.s.c.g.r.RouteDefinitionRouteLocator - [lambda$initFactories$1,88] - Loaded RoutePredicateFactory [Path]
09:49:38.846 [main] INFO  o.s.c.g.r.RouteDefinitionRouteLocator - [lambda$initFactories$1,88] - Loaded RoutePredicateFactory [Query]
09:49:38.846 [main] INFO  o.s.c.g.r.RouteDefinitionRouteLocator - [lambda$initFactories$1,88] - Loaded RoutePredicateFactory [ReadBody]
09:49:38.846 [main] INFO  o.s.c.g.r.RouteDefinitionRouteLocator - [lambda$initFactories$1,88] - Loaded RoutePredicateFactory [RemoteAddr]
09:49:38.846 [main] INFO  o.s.c.g.r.RouteDefinitionRouteLocator - [lambda$initFactories$1,88] - Loaded RoutePredicateFactory [XForwardedRemoteAddr]
09:49:38.846 [main] INFO  o.s.c.g.r.RouteDefinitionRouteLocator - [lambda$initFactories$1,88] - Loaded RoutePredicateFactory [Weight]
09:49:38.846 [main] INFO  o.s.c.g.r.RouteDefinitionRouteLocator - [lambda$initFactories$1,88] - Loaded RoutePredicateFactory [CloudFoundryRouteService]
09:49:39.036 [main] INFO  o.s.b.w.e.n.NettyWebServer - [start,111] - Netty started on port 19090
09:49:39.042 [main] INFO  c.a.n.client.naming - [initNamespaceForNaming,62] - initializer namespace from ans.namespace attribute : null
09:49:39.042 [main] INFO  c.a.n.client.naming - [lambda$initNamespaceForNaming$0,66] - initializer namespace from ALIBABA_ALIWARE_NAMESPACE attribute :null
09:49:39.042 [main] INFO  c.a.n.client.naming - [lambda$initNamespaceForNaming$1,73] - initializer namespace from namespace attribute :null
09:49:39.045 [main] INFO  c.a.n.p.a.s.c.ClientAuthPluginManager - [init,56] - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.impl.NacosClientAuthServiceImpl success.
09:49:39.045 [main] INFO  c.a.n.p.a.s.c.ClientAuthPluginManager - [init,56] - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.ram.RamClientAuthServiceImpl success.
09:49:39.046 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,108] - [RpcClientFactory] create a new rpc client of d6af64cf-18ff-40b8-999c-fa0969eeb1d4
09:49:39.047 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [d6af64cf-18ff-40b8-999c-fa0969eeb1d4] RpcClient init, ServerListFactory = com.alibaba.nacos.client.naming.core.ServerListManager
09:49:39.047 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [d6af64cf-18ff-40b8-999c-fa0969eeb1d4] Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
09:49:39.047 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [d6af64cf-18ff-40b8-999c-fa0969eeb1d4] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
09:49:39.047 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [d6af64cf-18ff-40b8-999c-fa0969eeb1d4] Try to connect to server on start up, server: {serverIp = '114.132.235.199', server main port = 8848}
09:49:39.047 [main] INFO  c.a.n.c.r.c.g.GrpcClient - [createNewManagedChannel,182] - grpc client connection server:114.132.235.199 ip,serverPort:9848,grpcTslConfig:{"sslProvider":"OPENSSL","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
09:49:39.186 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [d6af64cf-18ff-40b8-999c-fa0969eeb1d4] Success to connect to server [114.132.235.199:8848] on start up, connectionId = 1744163379107_218.17.207.115_4792
09:49:39.186 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [d6af64cf-18ff-40b8-999c-fa0969eeb1d4] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
09:49:39.187 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [d6af64cf-18ff-40b8-999c-fa0969eeb1d4] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$582/0x000000b0014ae888
09:49:39.187 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [d6af64cf-18ff-40b8-999c-fa0969eeb1d4] Notify connected event to listeners.
09:49:39.187 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.client.naming - [onConnected,78] - Grpc connection connect
09:49:39.187 [main] INFO  c.a.n.client.naming - [registerService,121] - [REGISTER-SERVICE] ff584b75-4fce-4648-a046-34fd21013463 registering service oj-gateway with instance Instance{instanceId='null', ip='192.168.3.187', port=19090, weight=1.0, healthy=true, enabled=true, ephemeral=true, clusterName='DEFAULT', serviceName='null', metadata={IPv6=null, preserved.register.source=SPRING_CLOUD}}
09:49:39.201 [main] INFO  c.a.c.n.r.NacosServiceRegistry - [register,76] - nacos registry, DEFAULT_GROUP oj-gateway 192.168.3.187:19090 register finished
09:49:39.227 [main] INFO  c.e.g.OJGatewayApplication - [logStarted,57] - Started OJGatewayApplication in 1.945 seconds (process running for 2.233)
09:49:39.229 [main] INFO  c.a.n.c.c.i.CacheData - [<clinit>,67] - nacos.cache.data.init.snapshot = true 
09:49:39.229 [main] INFO  c.a.n.c.c.i.ClientWorker - [addCacheDataIfAbsent,380] - [fixed-ff584b75-4fce-4648-a046-34fd21013463-114.132.235.199_8848] [subscribe] oj-gateway-local.yaml+DEFAULT_GROUP+ff584b75-4fce-4648-a046-34fd21013463
09:49:39.233 [main] INFO  c.a.n.c.c.i.CacheData - [addListener,197] - [fixed-ff584b75-4fce-4648-a046-34fd21013463-114.132.235.199_8848] [add-listener] ok, tenant=ff584b75-4fce-4648-a046-34fd21013463, dataId=oj-gateway-local.yaml, group=DEFAULT_GROUP, cnt=1
09:49:39.233 [main] INFO  c.a.c.n.r.NacosContextRefresher - [registerNacosListener,129] - [Nacos Config] Listening config: dataId=oj-gateway-local.yaml, group=DEFAULT_GROUP
09:49:39.233 [main] INFO  c.a.n.c.c.i.ClientWorker - [addCacheDataIfAbsent,380] - [fixed-ff584b75-4fce-4648-a046-34fd21013463-114.132.235.199_8848] [subscribe] oj-gateway+DEFAULT_GROUP+ff584b75-4fce-4648-a046-34fd21013463
09:49:39.233 [main] INFO  c.a.n.c.c.i.CacheData - [addListener,197] - [fixed-ff584b75-4fce-4648-a046-34fd21013463-114.132.235.199_8848] [add-listener] ok, tenant=ff584b75-4fce-4648-a046-34fd21013463, dataId=oj-gateway, group=DEFAULT_GROUP, cnt=1
09:49:39.234 [main] INFO  c.a.c.n.r.NacosContextRefresher - [registerNacosListener,129] - [Nacos Config] Listening config: dataId=oj-gateway, group=DEFAULT_GROUP
09:49:39.234 [main] INFO  c.a.n.c.c.i.ClientWorker - [addCacheDataIfAbsent,380] - [fixed-ff584b75-4fce-4648-a046-34fd21013463-114.132.235.199_8848] [subscribe] oj-gateway.yaml+DEFAULT_GROUP+ff584b75-4fce-4648-a046-34fd21013463
09:49:39.234 [main] INFO  c.a.n.c.c.i.CacheData - [addListener,197] - [fixed-ff584b75-4fce-4648-a046-34fd21013463-114.132.235.199_8848] [add-listener] ok, tenant=ff584b75-4fce-4648-a046-34fd21013463, dataId=oj-gateway.yaml, group=DEFAULT_GROUP, cnt=1
09:49:39.234 [main] INFO  c.a.c.n.r.NacosContextRefresher - [registerNacosListener,129] - [Nacos Config] Listening config: dataId=oj-gateway.yaml, group=DEFAULT_GROUP
09:49:54.823 [SpringApplicationShutdownHook] INFO  c.a.c.n.r.NacosServiceRegistry - [deregister,95] - De-registering from Nacos Server now...
09:49:54.823 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [deregisterService,217] - [DEREGISTER-SERVICE] ff584b75-4fce-4648-a046-34fd21013463 deregistering service oj-gateway with instance: Instance{instanceId='null', ip='192.168.3.187', port=19090, weight=1.0, healthy=true, enabled=true, ephemeral=true, clusterName='DEFAULT', serviceName='null', metadata={}}
09:49:54.837 [SpringApplicationShutdownHook] INFO  c.a.c.n.r.NacosServiceRegistry - [deregister,115] - De-registration finished.
09:49:54.838 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,256] - com.alibaba.nacos.client.naming.cache.ServiceInfoHolder do shutdown begin
09:49:54.838 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,136] - com.alibaba.nacos.client.naming.backups.FailoverReactor do shutdown begin
09:49:54.838 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,138] - com.alibaba.nacos.client.naming.backups.FailoverReactor do shutdown stop
09:49:54.838 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,258] - com.alibaba.nacos.client.naming.cache.ServiceInfoHolder do shutdown stop
09:49:54.838 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,204] - com.alibaba.nacos.client.naming.remote.NamingClientProxyDelegate do shutdown begin
09:49:54.838 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,143] - com.alibaba.nacos.client.naming.core.ServiceInfoUpdateService do shutdown begin
09:49:54.838 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,145] - com.alibaba.nacos.client.naming.core.ServiceInfoUpdateService do shutdown stop
09:49:54.838 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,194] - com.alibaba.nacos.client.naming.core.ServerListManager do shutdown begin
09:49:54.838 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,199] - com.alibaba.nacos.client.naming.core.ServerListManager do shutdown stop
09:49:54.838 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,484] - com.alibaba.nacos.client.naming.remote.http.NamingHttpClientProxy do shutdown begin
09:49:54.838 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,486] - com.alibaba.nacos.client.naming.remote.http.NamingHttpClientProxy do shutdown stop
09:49:54.838 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.client - [shutdown,429] - Shutdown rpc client, set status to shutdown
09:49:54.839 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.client - [shutdown,431] - Shutdown client event executor java.util.concurrent.ScheduledThreadPoolExecutor@a462035[Running, pool size = 2, active threads = 2, queued tasks = 0, completed tasks = 0]
09:49:54.839 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.client - [closeConnection,584] - Close current connection 1744163379107_218.17.207.115_4792
09:49:54.842 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.c.g.GrpcClient - [shutdown,159] - Shutdown grpc executor java.util.concurrent.ThreadPoolExecutor@40be5a8f[Running, pool size = 8, active threads = 0, queued tasks = 0, completed tasks = 16]
09:49:54.842 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,318] - Shutdown grpc redo service executor java.util.concurrent.ScheduledThreadPoolExecutor@57c61cdc[Running, pool size = 1, active threads = 0, queued tasks = 1, completed tasks = 5]
09:49:54.842 [SpringApplicationShutdownHook] INFO  c.a.n.c.a.r.i.CredentialWatcher - [stop,106] - [null] CredentialWatcher is stopped
09:49:54.842 [SpringApplicationShutdownHook] INFO  c.a.n.c.a.r.i.CredentialService - [free,100] - [null] CredentialService is freed
09:49:54.842 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,211] - com.alibaba.nacos.client.naming.remote.NamingClientProxyDelegate do shutdown stop
09:49:59.581 [main] INFO  c.a.n.c.u.ParamUtil - [<clinit>,87] - [settings] [req-serv] nacos-server port:8848
09:49:59.581 [main] INFO  c.a.n.c.u.ParamUtil - [<clinit>,98] - [settings] [http-client] connect timeout:1000
09:49:59.582 [main] INFO  c.a.n.c.u.ParamUtil - [<clinit>,105] - PER_TASK_CONFIG_SIZE: 3000.0
09:49:59.594 [main] INFO  c.a.n.p.a.s.c.ClientAuthPluginManager - [init,56] - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.impl.NacosClientAuthServiceImpl success.
09:49:59.594 [main] INFO  c.a.n.p.a.s.c.ClientAuthPluginManager - [init,56] - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.ram.RamClientAuthServiceImpl success.
09:49:59.611 [main] INFO  c.a.n.c.a.r.i.CredentialWatcher - [loadCredential,165] - null No credential found
09:49:59.663 [main] INFO  c.a.n.c.c.i.LocalConfigInfoProcessor - [<clinit>,63] - LOCAL_SNAPSHOT_PATH:/Users/lujingxiang/nacos/config
09:49:59.665 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,108] - [RpcClientFactory] create a new rpc client of a53394f3-51f0-4f0b-a513-409b67a6cc03_config-0
09:49:59.677 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [a53394f3-51f0-4f0b-a513-409b67a6cc03_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$563/0x0000007001312fe8
09:49:59.677 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [a53394f3-51f0-4f0b-a513-409b67a6cc03_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$564/0x0000007001313418
09:49:59.677 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [a53394f3-51f0-4f0b-a513-409b67a6cc03_config-0] Registry connection listener to current client:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$1
09:49:59.677 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [a53394f3-51f0-4f0b-a513-409b67a6cc03_config-0] RpcClient init, ServerListFactory = com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$2
09:49:59.680 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [a53394f3-51f0-4f0b-a513-409b67a6cc03_config-0] Try to connect to server on start up, server: {serverIp = '114.132.235.199', server main port = 8848}
09:49:59.697 [main] INFO  c.a.n.c.r.c.g.GrpcClient - [createNewManagedChannel,182] - grpc client connection server:114.132.235.199 ip,serverPort:9848,grpcTslConfig:{"sslProvider":"OPENSSL","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
09:49:59.738 [background-preinit] INFO  o.h.v.i.util.Version - [<clinit>,21] - HV000001: Hibernate Validator 8.0.0.Final
09:49:59.854 [main] INFO  c.a.n.c.u.ParamUtil - [<clinit>,87] - [settings] [req-serv] nacos-server port:8848
09:49:59.855 [main] INFO  c.a.n.c.u.ParamUtil - [<clinit>,98] - [settings] [http-client] connect timeout:1000
09:49:59.855 [main] INFO  c.a.n.c.u.ParamUtil - [<clinit>,105] - PER_TASK_CONFIG_SIZE: 3000.0
09:49:59.866 [main] INFO  c.a.n.p.a.s.c.ClientAuthPluginManager - [init,56] - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.impl.NacosClientAuthServiceImpl success.
09:49:59.866 [main] INFO  c.a.n.p.a.s.c.ClientAuthPluginManager - [init,56] - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.ram.RamClientAuthServiceImpl success.
09:49:59.881 [main] INFO  c.a.n.c.a.r.i.CredentialWatcher - [loadCredential,165] - null No credential found
09:49:59.926 [main] INFO  c.a.n.c.c.i.LocalConfigInfoProcessor - [<clinit>,63] - LOCAL_SNAPSHOT_PATH:/Users/lujingxiang/nacos/config
09:49:59.928 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,108] - [RpcClientFactory] create a new rpc client of b475bb35-b8cf-4812-af87-9e1ddd5de330_config-0
09:49:59.933 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [b475bb35-b8cf-4812-af87-9e1ddd5de330_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$564/0x000000700136aef8
09:49:59.934 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [b475bb35-b8cf-4812-af87-9e1ddd5de330_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$565/0x000000700136b328
09:49:59.934 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [b475bb35-b8cf-4812-af87-9e1ddd5de330_config-0] Registry connection listener to current client:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$1
09:49:59.934 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [b475bb35-b8cf-4812-af87-9e1ddd5de330_config-0] RpcClient init, ServerListFactory = com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$2
09:49:59.937 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [b475bb35-b8cf-4812-af87-9e1ddd5de330_config-0] Try to connect to server on start up, server: {serverIp = '114.132.235.199', server main port = 8848}
09:49:59.952 [main] INFO  c.a.n.c.r.c.g.GrpcClient - [createNewManagedChannel,182] - grpc client connection server:114.132.235.199 ip,serverPort:9848,grpcTslConfig:{"sslProvider":"OPENSSL","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
09:50:00.070 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [a53394f3-51f0-4f0b-a513-409b67a6cc03_config-0] Success to connect to server [114.132.235.199:8848] on start up, connectionId = 1744163399965_218.17.207.115_5005
09:50:00.071 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [a53394f3-51f0-4f0b-a513-409b67a6cc03_config-0] Notify connected event to listeners.
